#   E_{K^- d} (MeV) IA (Re) (1/MeV)  IA (Im) (1/MeV)  FCA (Re) (1/MeV) FCA Iim) (1/MeV)
     2306.800       -0.1415659       -0.4466695E-01   -0.1474212       -0.4965562E-01
     2306.900       -0.1416897       -0.4482709E-01   -0.1475543       -0.4983434E-01
     2307.000       -0.1418135       -0.4498776E-01   -0.1476875       -0.5001366E-01
     2307.100       -0.1419373       -0.4514897E-01   -0.1478207       -0.5019358E-01
     2307.200       -0.1420612       -0.4531071E-01   -0.1479539       -0.5037410E-01
     2307.300       -0.1421851       -0.4547298E-01   -0.1480871       -0.5055523E-01
     2307.400       -0.1423090       -0.4563579E-01   -0.1482204       -0.5073696E-01
     2307.500       -0.1424329       -0.4579914E-01   -0.1483537       -0.5091929E-01
     2307.600       -0.1425569       -0.4596304E-01   -0.1484871       -0.5110224E-01
     2307.700       -0.1426808       -0.4612747E-01   -0.1486205       -0.5128580E-01
     2307.800       -0.1428048       -0.4629245E-01   -0.1487539       -0.5146997E-01
     2307.900       -0.1429288       -0.4645798E-01   -0.1488873       -0.5165476E-01
     2308.000       -0.1430528       -0.4662406E-01   -0.1490207       -0.5184017E-01
     2308.100       -0.1431768       -0.4679068E-01   -0.1491542       -0.5202620E-01
     2308.200       -0.1433008       -0.4695786E-01   -0.1492877       -0.5221285E-01
     2308.300       -0.1434249       -0.4712560E-01   -0.1494212       -0.5240013E-01
     2308.400       -0.1435489       -0.4729389E-01   -0.1495548       -0.5258804E-01
     2308.500       -0.1436730       -0.4746274E-01   -0.1496883       -0.5277657E-01
     2308.600       -0.1437970       -0.4763215E-01   -0.1498219       -0.5296574E-01
     2308.700       -0.1439211       -0.4780212E-01   -0.1499555       -0.5315554E-01
     2308.800       -0.1440452       -0.4797266E-01   -0.1500891       -0.5334598E-01
     2308.900       -0.1441693       -0.4814376E-01   -0.1502228       -0.5353706E-01
     2309.000       -0.1442933       -0.4831543E-01   -0.1503564       -0.5372878E-01
     2309.100       -0.1444174       -0.4848768E-01   -0.1504901       -0.5392114E-01
     2309.200       -0.1445415       -0.4866049E-01   -0.1506237       -0.5411415E-01
     2309.300       -0.1446656       -0.4883388E-01   -0.1507574       -0.5430781E-01
     2309.400       -0.1447897       -0.4900785E-01   -0.1508911       -0.5450213E-01
     2309.500       -0.1449137       -0.4918239E-01   -0.1510248       -0.5469709E-01
     2309.600       -0.1450378       -0.4935752E-01   -0.1511586       -0.5489271E-01
     2309.700       -0.1451619       -0.4953322E-01   -0.1512923       -0.5508898E-01
     2309.800       -0.1452860       -0.4970951E-01   -0.1514260       -0.5528592E-01
     2309.900       -0.1454100       -0.4988639E-01   -0.1515598       -0.5548352E-01
     2310.000       -0.1455341       -0.5006386E-01   -0.1516935       -0.5568179E-01
     2310.100       -0.1456581       -0.5024192E-01   -0.1518273       -0.5588072E-01
     2310.200       -0.1457821       -0.5042057E-01   -0.1519610       -0.5608033E-01
     2310.300       -0.1459062       -0.5059982E-01   -0.1520948       -0.5628061E-01
     2310.400       -0.1460302       -0.5077966E-01   -0.1522285       -0.5648156E-01
     2310.500       -0.1461542       -0.5096010E-01   -0.1523623       -0.5668319E-01
     2310.600       -0.1462782       -0.5114115E-01   -0.1524960       -0.5688550E-01
     2310.700       -0.1464021       -0.5132280E-01   -0.1526298       -0.5708849E-01
     2310.800       -0.1465261       -0.5150505E-01   -0.1527635       -0.5729217E-01
     2310.900       -0.1466500       -0.5168791E-01   -0.1528972       -0.5749654E-01
     2311.000       -0.1467739       -0.5187138E-01   -0.1530310       -0.5770159E-01
     2311.100       -0.1468978       -0.5205547E-01   -0.1531647       -0.5790734E-01
     2311.200       -0.1470216       -0.5224017E-01   -0.1532984       -0.5811379E-01
     2311.300       -0.1471455       -0.5242548E-01   -0.1534321       -0.5832093E-01
     2311.400       -0.1472693       -0.5261141E-01   -0.1535658       -0.5852878E-01
     2311.500       -0.1473931       -0.5279797E-01   -0.1536995       -0.5873732E-01
     2311.600       -0.1475169       -0.5298515E-01   -0.1538331       -0.5894658E-01
     2311.700       -0.1476406       -0.5317295E-01   -0.1539668       -0.5915654E-01
     2311.800       -0.1477643       -0.5336138E-01   -0.1541004       -0.5936721E-01
     2311.900       -0.1478880       -0.5355044E-01   -0.1542340       -0.5957859E-01
     2312.000       -0.1480116       -0.5374013E-01   -0.1543676       -0.5979070E-01
     2312.100       -0.1481352       -0.5393046E-01   -0.1545012       -0.6000352E-01
     2312.200       -0.1482588       -0.5412142E-01   -0.1546347       -0.6021706E-01
     2312.300       -0.1483823       -0.5431302E-01   -0.1547682       -0.6043133E-01
     2312.400       -0.1485058       -0.5450526E-01   -0.1549017       -0.6064632E-01
     2312.500       -0.1486293       -0.5469815E-01   -0.1550352       -0.6086205E-01
     2312.600       -0.1487527       -0.5489168E-01   -0.1551687       -0.6107850E-01
     2312.700       -0.1488761       -0.5508586E-01   -0.1553021       -0.6129569E-01
     2312.800       -0.1489994       -0.5528069E-01   -0.1554355       -0.6151363E-01
     2312.900       -0.1491227       -0.5547617E-01   -0.1555688       -0.6173230E-01
     2313.000       -0.1492459       -0.5567231E-01   -0.1557021       -0.6195171E-01
     2313.100       -0.1493691       -0.5586911E-01   -0.1558354       -0.6217187E-01
     2313.200       -0.1494923       -0.5606656E-01   -0.1559687       -0.6239278E-01
     2313.300       -0.1496153       -0.5626468E-01   -0.1561019       -0.6261445E-01
     2313.400       -0.1497384       -0.5646346E-01   -0.1562351       -0.6283687E-01
     2313.500       -0.1498614       -0.5666291E-01   -0.1563682       -0.6306004E-01
     2313.600       -0.1499843       -0.5686302E-01   -0.1565013       -0.6328398E-01
     2313.700       -0.1501072       -0.5706381E-01   -0.1566344       -0.6350868E-01
     2313.800       -0.1502300       -0.5726528E-01   -0.1567674       -0.6373415E-01
     2313.900       -0.1503528       -0.5746742E-01   -0.1569004       -0.6396038E-01
     2314.000       -0.1504755       -0.5767024E-01   -0.1570333       -0.6418739E-01
     2314.100       -0.1505981       -0.5787374E-01   -0.1571662       -0.6441517E-01
     2314.200       -0.1507207       -0.5807792E-01   -0.1572990       -0.6464374E-01
     2314.300       -0.1508432       -0.5828279E-01   -0.1574318       -0.6487308E-01
     2314.400       -0.1509656       -0.5848836E-01   -0.1575645       -0.6510321E-01
     2314.500       -0.1510880       -0.5869461E-01   -0.1576971       -0.6533412E-01
     2314.600       -0.1512103       -0.5890155E-01   -0.1578297       -0.6556583E-01
     2314.700       -0.1513325       -0.5910919E-01   -0.1579623       -0.6579833E-01
     2314.800       -0.1514546       -0.5931754E-01   -0.1580948       -0.6603162E-01
     2314.900       -0.1515767       -0.5952658E-01   -0.1582272       -0.6626572E-01
     2315.000       -0.1516987       -0.5973633E-01   -0.1583596       -0.6650061E-01
     2315.100       -0.1518206       -0.5994678E-01   -0.1584919       -0.6673632E-01
     2315.200       -0.1519425       -0.6015794E-01   -0.1586241       -0.6697283E-01
     2315.300       -0.1520642       -0.6036982E-01   -0.1587563       -0.6721015E-01
     2315.400       -0.1521859       -0.6058241E-01   -0.1588884       -0.6744829E-01
     2315.500       -0.1523075       -0.6079572E-01   -0.1590204       -0.6768725E-01
     2315.600       -0.1524290       -0.6100975E-01   -0.1591524       -0.6792703E-01
     2315.700       -0.1525504       -0.6122450E-01   -0.1592842       -0.6816763E-01
     2315.800       -0.1526717       -0.6143997E-01   -0.1594160       -0.6840906E-01
     2315.900       -0.1527930       -0.6165618E-01   -0.1595478       -0.6865132E-01
     2316.000       -0.1529141       -0.6187311E-01   -0.1596794       -0.6889442E-01
     2316.100       -0.1530352       -0.6209078E-01   -0.1598110       -0.6913836E-01
     2316.200       -0.1531561       -0.6230918E-01   -0.1599425       -0.6938313E-01
     2316.300       -0.1532769       -0.6252833E-01   -0.1600739       -0.6962875E-01
     2316.400       -0.1533977       -0.6274821E-01   -0.1602052       -0.6987522E-01
     2316.500       -0.1535183       -0.6296884E-01   -0.1603364       -0.7012253E-01
     2316.600       -0.1536389       -0.6319021E-01   -0.1604675       -0.7037071E-01
     2316.700       -0.1537593       -0.6341234E-01   -0.1605986       -0.7061974E-01
     2316.800       -0.1538796       -0.6363522E-01   -0.1607295       -0.7086963E-01
     2316.900       -0.1539998       -0.6385885E-01   -0.1608604       -0.7112038E-01
